# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.7.1 - Oct. 04, 2021
# Instrument: FullInstrument_v4.7_frontend.instr
# Ncount: 10000000
# Trace: no
# Gravitation: no
# Seed: 1635371094
# Directory: slit_pos_5mev/108
# Param: slitwidth=0.2
# Param: virtual_slit_d=1.09
# Param: SourceE=5
# Param: DeltaSourceE=0.3
# Param: EI=5
# Param: A3=0
# Param: A4=-90
# Param: SAMPLE=3
# Param: file_name=EGECE_13WaveLmax1_geometry.dat.txt
# Param: RV_mono_Bool=0.5
# Param: RH_mono_Bool=0.5
# Param: Be_filter=1
# Param: old_mono=0
# Param: sampleHeight=0.015
# Param: sampleRadius=0.01
# Param: samplePosY=0
# Date: Wed Oct 27 18:24:39 2021 (1635351879)
# type: array_2d(101, 101)
# Source: PSI_CAMEA (FullInstrument_v4.7_frontend.instr)
# component: psd_monitor_sample_pos
# position: 1.5389 0 37.61
# title: PSD monitor
# Ncount: 10000000
# filename: psd_sampel_pos.dat
# statistics: X0=0.00777594; dX=0.341422; Y0=-0.000954436; dY=0.354522;
# signal: Min=0; Max=4553.88; Mean=870.362;
# values: 8.87856e+06 40312.9 64377
# xvar: X
# yvar: Y
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -1 1 -0.75 0.75
# variables: I I_err N
# Data [psd_monitor_sample_pos/psd_sampel_pos.dat] I:
0 0 0 0 0 0 0 0.003589252701 0 0 0 0 0 97.83593258 0 0 0 0.08407346362 0 188.6187769 124.691768 789.8992878 217.4035503 0.3723757571 204.3258765 266.8926515 344.6520466 186.627205 167.4336157 483.4353128 853.3087425 181.743786 209.0953275 314.2105563 3.97048089e-06 760.1941795 319.159717 480.6677518 461.3613216 524.9284881 355.8839992 213.3223664 370.2313971 479.6985803 1115.366443 361.8018611 1151.735303 733.1248896 132.9296188 668.8651471 1018.858218 141.2613208 501.9093136 437.5066348 482.4695861 445.3742906 953.9810685 349.2389592 720.4675962 795.3495112 284.6705587 851.4083558 391.2686434 229.0596156 535.9422835 594.5927894 28.45746922 439.3482699 372.0105703 639.0603341 156.7853825 302.7964082 499.1157453 4.811901258e-05 719.9593055 463.7024882 570.211097 261.7158686 260.1555524 0 0 2.243960664e-07 0.01397278337 102.1386125 141.1429442 450.9336673 19.53295848 0.001280310728 0 26.52044703 0.4689229433 0.3904478506 0 0 0 0 3.93046461e-10 0 0 0 0 
0 0 0 0 0 0 0 0 0 154.0714829 0 174.659805 0 0 231.0040073 156.2570495 0 181.2696329 101.3144625 0 109.860739 516.7288899 194.2891681 0 172.2381809 135.1869334 22.62271764 188.8252258 193.955273 58.15554263 305.2182722 570.1931035 331.9516862 282.1848323 540.2984134 1064.846543 698.0751217 527.3633663 368.1652985 525.3477847 1366.699212 231.7335955 783.2284182 731.0390016 472.3890008 602.2133023 823.0725347 314.7939674 532.3212994 391.476384 690.9337727 769.0033533 1363.232983 751.4729043 920.3129348 874.0697879 209.3756499 588.5098456 622.444802 143.2721428 1341.673677 343.9550428 1066.537823 951.0004766 537.8404076 320.5446591 398.8114928 629.7702602 570.5205601 722.0094384 443.0167825 670.1807243 477.082285 782.7959101 313.080361 177.5920166 415.7101007 207.2686128 577.5521248 196.8136082 101.3910332 0.379182869 314.3178017 205.5939769 0 0 0 339.9362157 0 189.4148485 0 0 9.25993248 0 0 0 0.0003613550095 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 83.67324368 163.3894272 297.6342352 274.3436233 0 202.8638409 1.034519226e-05 0 368.3585041 672.964443 137.2359216 208.697327 0.05902142865 7.022177411 210.5664855 502.7984864 0 520.0745321 1010.594652 845.6527583 1064.821453 972.7937594 294.6405218 864.2629085 150.4149553 169.6685132 566.0719041 837.938296 343.9092389 206.9982154 835.2936625 653.3924974 670.6771364 886.1230947 525.6330723 539.1157326 671.6046291 830.8738506 837.9306263 623.6543604 513.274504 209.6782785 322.0493621 1042.516584 841.5403796 966.7409986 683.1160105 115.8804585 369.5029638 867.2749302 148.6819536 196.5711945 356.7395836 405.8441399 892.1436544 337.8689509 563.9038859 195.2483302 633.679627 913.1480416 772.9869353 300.6917142 0.9926081709 51.01724984 266.9888457 483.1065839 211.2127008 187.3344936 202.263624 154.5521763 169.4495699 380.0990843 96.39883276 103.2723771 151.1774043 20.00090338 132.5204918 1.112496259e-06 154.6773405 0 0 0 1.639550626 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 172.4632721 0 0.01417401331 149.7406142 467.0481018 118.3707325 0 245.5339328 176.9091452 216.309216 237.3908604 45.15620979 309.0115629 431.8801173 936.2589783 317.1756468 392.4196761 304.7814477 566.7239094 618.9784461 315.1358668 808.0510417 792.9007682 790.9818952 693.5464187 397.6168172 423.0187708 365.6947207 790.1334128 217.2691161 545.5038816 864.8655021 539.9794701 302.1115442 654.4635865 441.3261467 1091.241866 722.5113392 990.2220712 1177.853025 503.0438256 476.2236607 334.1033344 406.6453294 671.2513124 814.7368491 351.6711413 421.5326764 1101.504784 1458.927376 510.7056264 798.8197238 1467.362112 388.3512169 928.9154545 589.070371 881.7204201 344.4689212 802.0566784 7.218034577 0 384.7650106 0 239.4497081 156.5075195 315.2855879 311.498374 152.2392918 1.866103047 596.4150358 524.9093063 130.1148496 539.3692936 188.1217601 129.6308842 0 0 1.052016759e-05 0 0 0.007176533951 4.858560948e-08 0 22.40017995 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 341.5892218 165.7129587 136.7800337 0 386.3220996 0 145.6232004 377.1888679 348.947022 217.5683776 122.5652507 261.3351946 369.7958276 928.6477227 91.30633468 266.0872795 495.4937038 614.7791175 518.5045974 323.6262384 259.4672703 586.3857939 708.6014728 692.6002365 405.244327 710.4242324 600.9154485 854.4430376 745.9834134 763.7809056 915.3292236 555.2196259 379.8580774 335.6938907 1420.211176 165.2077401 1075.45773 933.4857395 1079.39075 857.8259152 523.0088192 684.8054983 298.7432512 1291.175431 577.0257794 791.8188899 625.2339928 378.8870964 646.2684942 571.2592644 465.939298 831.1758935 760.5950262 776.0586297 309.0738945 0 344.2009285 1172.633415 953.6860081 719.7760489 880.7371603 149.5010923 999.4116831 579.7227403 688.3507199 553.4063641 482.3296777 0 419.3336614 188.2402567 324.2209318 0.3401770543 0.05651775461 0.01386777329 7.72257085 0 0.2509455478 0 0 0 0.0006481857153 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 117.7782256 2.456254426e-11 0 0 5.274656986 2.855074464e-07 0 0 0 233.4943695 223.1779241 151.240433 0 648.2112844 438.0724814 459.2577256 214.1723577 191.0898256 154.6862894 0.003341165603 800.3904894 527.9817093 493.8083832 487.0157731 871.6096645 1080.512448 1125.652043 1023.121967 561.1441389 1166.65457 873.1606058 707.9141146 416.4707797 899.1766705 886.2962964 836.695547 698.3650091 1305.509617 1118.534731 451.4116093 1002.809941 999.2586284 674.0693634 752.8625238 445.3385173 1464.417928 399.403265 1369.519639 586.7425094 951.4883324 332.1789179 591.3603681 1102.477521 1090.223425 519.5187728 752.4412146 1455.731889 427.589232 663.4020567 543.1070003 578.8207619 583.2122061 449.8949264 811.5028207 1373.468087 202.3465401 175.5368916 412.5066584 398.8491628 495.3838636 867.9117275 184.1863976 291.4002215 272.7598651 0 0.0143689004 344.9595601 189.9064353 157.0762968 338.7248536 3.698894718 142.1500174 0 0 0 0 0 0 0 0 32.46724363 0 
0 0 0 0 0 0 0 0 0 0 0 146.9956065 0 119.3416128 443.3161138 0 182.2911916 224.2946974 363.77982 373.7053227 341.4506099 116.2734052 192.9905449 560.2741918 701.3616636 427.786791 376.6162449 555.8171579 560.0821798 182.3608112 216.2592699 289.9619551 194.2196606 1018.455112 1727.993649 190.8452612 983.8540761 1051.242996 702.2441877 536.9497981 976.1901855 868.9375248 405.8567484 204.9734155 1395.002986 894.1893051 944.531802 137.5230483 383.4072072 738.3958558 555.3376968 806.6724187 833.745678 776.9445281 578.790898 1332.778894 974.1721631 783.7270876 592.5281354 730.8858769 666.9918666 597.2756277 830.2063902 522.3681089 2445.919335 806.2909383 880.1079991 373.3450658 723.1494222 1202.295404 961.8972186 1166.908257 1059.178755 607.9799335 599.8573404 521.7796247 883.3178843 364.9435143 656.7482868 183.6269724 122.7785593 192.5276245 411.4491717 0.1439113781 314.7631831 0 0.8379167097 0 0 30.06609365 159.602142 166.2436144 0 103.8312149 0 0.02955031545 18.79579871 0 0 0 0 
0 0 0 0 0 0 0 0 6.71130771e-06 0 0.5390245751 0 0 0 157.2277915 2.388337615e-05 3.059298524 0 9.103339855e-11 600.9227803 69.48546889 213.3273512 256.2872614 368.5454765 0.02217865874 446.0612156 628.8048919 853.5163918 422.0840036 549.1561678 1313.415761 742.0047696 996.9464941 982.0848826 252.5490582 722.8232917 608.2156203 1470.478901 1594.780763 1139.9072 838.7120571 685.3928549 971.076868 454.5576817 443.827331 704.7857217 1633.010381 463.7684766 430.458974 1409.040324 1336.256475 750.8957321 1270.803645 317.6617228 639.7977075 1339.077057 698.0060633 1071.585376 634.3556817 365.3034625 312.2550998 353.2942745 1248.270243 1861.28349 1015.811701 853.115666 1239.253672 316.0297902 1094.452004 275.7177443 939.7101545 1128.791896 812.3777827 1066.200283 937.1005758 414.35379 583.4714949 85.64288236 957.4317902 324.8795509 592.9606917 319.9193395 351.5988062 184.4427359 400.4469792 0.001423357863 23.70664632 0 157.3198644 148.6264872 0 0 0 6.656312979e-08 0 0 0 5.420877555e-06 0 0 0 
0 0 0 0 0 0 0 0 0 0 0.008285657398 59.31265801 9.972527843e-05 0 267.7974676 261.2616486 2.785557262e-06 373.6529465 636.2267735 140.7570751 477.5972258 0 367.4728055 249.3878181 291.1268637 568.3919938 599.2836324 1010.111707 514.605384 559.3246566 672.5421867 470.031172 742.7598263 185.4372701 1271.252464 1985.243627 726.8368801 1215.068408 1068.350071 560.6279615 717.2369334 1094.889808 710.4551688 810.647361 783.4227137 1706.811998 1276.123295 442.9212506 1120.881916 972.3369661 561.8491869 1532.408331 1159.118595 1352.110189 706.1290515 839.0144626 1184.333281 861.8781746 577.3640121 473.1891075 1013.992244 1351.990647 588.5629978 864.7089604 1088.028473 1142.999599 502.6733517 649.2910675 1074.137419 612.6301964 568.4476619 482.7543823 574.2458225 301.4819406 673.8187783 0 128.680466 518.9785963 465.5512996 341.1694549 185.9912374 130.0597028 3.407705909e-05 406.2606686 0.0009522307901 407.6009313 362.7694407 0 126.08947 100.1751329 0 0 0 7.301975675e-08 0 6.682476639e-07 0 0 0 26.72621239 0 
0 0 0 0 0 0 0 5.698354683e-05 0 0 0 113.3000065 0 148.4523504 0 292.8144073 262.8284183 0 302.5746517 652.8856526 277.6796874 406.957064 202.9435047 429.4025074 586.121646 778.1495828 185.5004177 1316.875059 1058.566219 654.9398463 653.538686 888.5306564 900.8078507 566.3438454 876.8806159 847.2871638 840.299001 2054.19759 901.4939717 1233.726536 1367.45222 1089.62034 1353.504667 700.9423888 1531.614549 1215.684467 1437.38063 611.1883242 153.1383234 711.7371445 554.2803527 988.50915 436.072786 681.8013336 1143.405879 1992.486516 1081.185683 1132.500772 2140.444176 1071.791499 923.1591717 927.3259944 1369.718465 518.9635179 404.1180316 632.1669352 667.1435954 1539.570938 849.1765239 1687.673773 1016.759518 664.1337233 366.2208195 4.159072696 731.2984427 395.6982517 345.7012708 790.7309962 358.1308312 1097.370257 468.0803754 348.2903715 184.4735839 585.6438249 515.8117304 6.135418735e-05 158.4500243 167.4883275 5.847591181 0.02021992084 29.502462 9.552557355e-05 0 0.4018080809 0 1.34415491 0.3994269684 0 0.3833356157 0 0 
