# Instrument-source: 'FullInstrument_v4_elastic_resolution.instr'
# Date: Tue Mar 08 12 44 2022
# Ncount: 1000000
# Numpoints: 141
# Param: simon = 0
# type: multiarray_1d(141)
# title: Scan of simon
# xlabel: 'simon'
# ylabel: 'Intensity'
# xvars: simon
# yvars: (kim_I,kim_ERR) (SlitMonitor_I,SlitMonitor_ERR) (e_monitor_sample_I,e_monitor_sample_ERR) (BackEndMonitor_I,BackEndMonitor_ERR) (psd_tube1_1_1_I,psd_tube1_1_1_ERR) (psd_tube1_1_2_I,psd_tube1_1_2_ERR) (psd_tube1_1_3_I,psd_tube1_1_3_ERR) (psd_tube1_1_4_I,psd_tube1_1_4_ERR) (psd_tube1_1_5_I,psd_tube1_1_5_ERR) (psd_tube1_1_6_I,psd_tube1_1_6_ERR) (psd_tube1_1_7_I,psd_tube1_1_7_ERR) (psd_tube1_2_1_I,psd_tube1_2_1_ERR) (psd_tube1_2_2_I,psd_tube1_2_2_ERR) (psd_tube1_2_3_I,psd_tube1_2_3_ERR) (psd_tube1_2_4_I,psd_tube1_2_4_ERR) (psd_tube1_2_5_I,psd_tube1_2_5_ERR) (psd_tube1_2_6_I,psd_tube1_2_6_ERR)
# xlimits: 0 140
# filename: mccode.dat
# variables: simon kim_I kim_ERR SlitMonitor_I SlitMonitor_ERR e_monitor_sample_I e_monitor_sample_ERR BackEndMonitor_I BackEndMonitor_ERR psd_tube1_1_1_I psd_tube1_1_1_ERR psd_tube1_1_2_I psd_tube1_1_2_ERR psd_tube1_1_3_I psd_tube1_1_3_ERR psd_tube1_1_4_I psd_tube1_1_4_ERR psd_tube1_1_5_I psd_tube1_1_5_ERR psd_tube1_1_6_I psd_tube1_1_6_ERR psd_tube1_1_7_I psd_tube1_1_7_ERR psd_tube1_2_1_I psd_tube1_2_1_ERR psd_tube1_2_2_I psd_tube1_2_2_ERR psd_tube1_2_3_I psd_tube1_2_3_ERR psd_tube1_2_4_I psd_tube1_2_4_ERR psd_tube1_2_5_I psd_tube1_2_5_ERR psd_tube1_2_6_I psd_tube1_2_6_ERR
0 5.03071E+8 959785 9.31992E+6 130336 0 0 88269 1192.82 37.1492 37.1492 38.1542 46.7286 0.000195783 0.000195783 0 0 21.8387 21.8387 17.6299 17.6299 57.7362 40.8756 2.93359 2.93359 10.3911 10.3911 0.0310417 0.0347746 0 0 0 0 31.59 28.0577
1 5.03732E+8 960732 9.03433E+6 128516 0 0 84911.7 1171.37 61.0769 48.4811 61.1055 48.9604 1.17849E-7 1.17849E-7 64.2127 45.5382 124.457 64.6619 62.6298 47.0957 51.015 37.5462 25.5586 25.5586 65.1874 46.4611 13.4953 16.5283 60.0009 43.9029 130.652 60.7765 60.5037 43.4132
2 4.7625E+8 943494 9.22975E+6 129589 0 0 87034.7 1185.54 26.8848 32.1197 0 0 23.2528 23.2528 27.0765 31.8601 24.2427 24.2427 25.4618 19.0359 28.8576 28.8576 18.3964 18.3964 24.1304 27.4908 76.4823 58.4886 0 0 0 0 4.38162 4.38162
3 3.04758E+8 777979 9.58688E+6 132180 0 0 89943.1 1199.81 0 0 73.9605 49.5811 93.2725 56.5592 35.5722 43.5668 88.3054 53.3346 0 0 58.9829 41.7354 35.9534 35.9534 0 0 73.6805 52.1002 18.1862 22.2734 20.7881 25.4602 66.8355 48.6079
4 1.80648E+8 610756 9.48738E+6 131517 0 0 89236.7 1205.43 22.3831 22.3831 0.00469187 0.00469187 27.3341 33.4772 38.2677 38.2677 0 0 0 0 0 0 11.8698 11.8698 24.1886 24.1886 0 0 27.18 27.18 0 0 49.787 34.17
5 1.23287E+8 509960 9.15007E+6 128961 0 0 87462.7 1183.07 0 0 27.0155 33.087 0 0 0.0117364 0.0117364 24.3615 24.3615 29.1798 35.7378 15.4742 18.9514 2.14097 2.37201 59.7983 36.4416 84.9594 52.9828 47.3026 36.5122 0 0 0 0
6 8.75279E+7 430898 9.25921E+6 129782 0 0 86733 1178.26 0 0 28.9996 35.5125 0 0 28.0386 34.3401 0 0 0 0 70.9283 54.4045 49.3426 35.6521 29.0436 29.0436 63.3581 49.6434 26.0066 26.0066 0.000545423 0.000545423 91.7624 49.1191
7 6.47687E+7 370855 9.22262E+6 129570 0 0 85639.4 1175.03 26.4812 26.4812 67.8124 49.5058 57.0892 45.2974 26.7156 32.7117 64.752 49.8625 35.6751 35.6751 29.9418 29.9418 0 0 94.698 52.215 74.658 52.7939 62.3491 50.1685 10.2063 12.4994 0 0
8 5.00133E+7 326361 9.40522E+6 130940 0 0 87968.5 1185.42 17.5166 17.5166 0 0 0 0 33.1355 25.3083 65.2385 49.4557 33.4931 41.0066 34.7102 36.9988 33.5715 33.5715 0 0 35.2644 35.2644 32.1241 23.6431 131.573 68.2379 37.8525 46.3597
9 4.00822E+7 292236 9.21992E+6 129659 0 0 89844.7 1204.41 92.0054 53.5398 78.1965 55.4648 1.9698E-7 1.9698E-7 32.872 32.872 24.9998 24.9998 1.46654 1.69339 30.2418 30.2418 0 0 0 0 67.0072 49.574 0.000459616 0.000459616 56.638 43.3558 36.18 36.18
