# Instrument-source: 'FullInstrument_v4_elastic_resolution.instr'
# Date: Thu Mar 17 20 42 2022
# Ncount: 1000000
# Numpoints: 141
# Param: simon = 0
# type: multiarray_1d(141)
# title: Scan of simon
# xlabel: 'simon'
# ylabel: 'Intensity'
# xvars: simon
# yvars: (kim_I,kim_ERR) (SlitMonitor_I,SlitMonitor_ERR) (e_monitor_sample_I,e_monitor_sample_ERR) (BackEndMonitor_I,BackEndMonitor_ERR) (psd_tube1_1_1_I,psd_tube1_1_1_ERR) (psd_tube1_1_2_I,psd_tube1_1_2_ERR) (psd_tube1_1_3_I,psd_tube1_1_3_ERR) (psd_tube1_1_4_I,psd_tube1_1_4_ERR) (psd_tube1_1_5_I,psd_tube1_1_5_ERR) (psd_tube1_1_6_I,psd_tube1_1_6_ERR) (psd_tube1_1_7_I,psd_tube1_1_7_ERR) (psd_tube1_2_1_I,psd_tube1_2_1_ERR) (psd_tube1_2_2_I,psd_tube1_2_2_ERR) (psd_tube1_2_3_I,psd_tube1_2_3_ERR) (psd_tube1_2_4_I,psd_tube1_2_4_ERR) (psd_tube1_2_5_I,psd_tube1_2_5_ERR) (psd_tube1_2_6_I,psd_tube1_2_6_ERR)
# xlimits: 0 0.14
# filename: mccode.dat
# variables: simon kim_I kim_ERR SlitMonitor_I SlitMonitor_ERR e_monitor_sample_I e_monitor_sample_ERR BackEndMonitor_I BackEndMonitor_ERR psd_tube1_1_1_I psd_tube1_1_1_ERR psd_tube1_1_2_I psd_tube1_1_2_ERR psd_tube1_1_3_I psd_tube1_1_3_ERR psd_tube1_1_4_I psd_tube1_1_4_ERR psd_tube1_1_5_I psd_tube1_1_5_ERR psd_tube1_1_6_I psd_tube1_1_6_ERR psd_tube1_1_7_I psd_tube1_1_7_ERR psd_tube1_2_1_I psd_tube1_2_1_ERR psd_tube1_2_2_I psd_tube1_2_2_ERR psd_tube1_2_3_I psd_tube1_2_3_ERR psd_tube1_2_4_I psd_tube1_2_4_ERR psd_tube1_2_5_I psd_tube1_2_5_ERR psd_tube1_2_6_I psd_tube1_2_6_ERR
0.01 5.02655E+8 958941 9.5491E+6 132164 0 0 90187.1 1203.47 0.000135675 0.000135675 0.369947 0.369947 23.2691 23.2691 14.9974 17.9275 70.9964 41.9721 19.454 19.454 6.79018 6.79018 19.0463 19.0463 55.0503 41.3866 0 0 33.2318 33.2318 39.6743 47.6233 15.0703 18.4571
0.011 5.02332E+8 958889 9.4122E+6 130570 0 0 86190.2 1174.07 0.0019932 0.0019932 64.5811 38.3391 0 0 0 0 0.12661 0.12661 109.488 58.1594 0 0 20.1293 20.1293 0 0 32.668 23.8324 28.7028 35.1537 12.126 12.126 5.57997 6.83404
0.012 5.05184E+8 962012 9.48993E+6 131352 0 0 89185.1 1196.22 0 0 64.6154 46.1414 0 0 59.7564 44.5212 64.0455 45.6436 30.783 30.783 36.7814 36.7814 73.5269 48.2587 0 0 0 0 0.490531 0.490531 38.9018 37.744 39.6958 39.6958
0.013 5.03987E+8 960670 9.3523E+6 130413 0 0 88451.8 1193.1 0.0493919 0.0493919 0.000605298 0.000605298 0 0 0.00000719589 0.00000719589 134.311 63.0092 64.5697 45.6758 0 0 14.8021 14.8021 0 0 0 0 0 0 18.9962 18.9962 30.3817 37.2099
0.014 5.02774E+8 959526 9.36635E+6 130534 0 0 87886.8 1184.73 54.9323 44.9979 0 0 33.4758 33.4758 112.502 56.2971 27.761 27.761 60.7033 43.4825 21.3292 21.3292 34.9367 34.9367 38.3455 27.2016 34.2699 34.2699 0 0 37.4918 37.4918 0 0
0.015 5.03922E+8 960528 9.28311E+6 130053 0 0 85817.8 1171.72 0 0 54.3899 41.569 0 0 25.9349 25.9349 86.7423 50.3953 0 0 18.0609 18.0609 31.7641 38.9029 0 0 4.83354 4.83354 34.5371 42.2992 37.7956 37.7956 26.094 26.094
0.016 5.03082E+8 959571 9.49913E+6 131399 0 0 90506.4 1209.4 132.757 67.5988 19.6678 19.6678 112.571 65.0532 41.5284 41.7581 0 0 26.2286 26.2286 30.1851 30.1851 30.2856 30.2856 36.958 36.958 0 0 27.4038 27.4038 27.9733 27.9733 20.6644 20.6644
0.017 5.03673E+8 960304 9.34086E+6 130375 0 0 87563.6 1186.76 32.5889 32.5889 46.5382 37.1 0 0 54.7208 51.314 9.3319 11.4292 7.39514E-9 7.39514E-9 66.1805 46.7366 0.277126 0.277126 39.6232 39.6232 24.3938 24.3938 57.5938 44.0706 0 0 0 0
0.018 5.03723E+8 960430 9.59762E+6 132159 0 0 90370.4 1207.99 108.208 59.1232 0 0 30.4778 30.4778 0 0 65.6973 46.5936 80.0019 49.1763 64.3963 45.5414 55.0944 38.9918 0 0 0 0 0 0 42.5368 34.4029 0 0
0.019 5.04645E+8 961514 9.47208E+6 131359 0 0 87495.4 1186.96 19.8139 19.8139 0.0000206039 0.0000206039 0 0 8.6671 8.6671 29.5472 29.5472 52.6897 44.7764 0 0 54.1535 38.8694 0 0 0 0 0 0 0 0 0.0014436 0.0014436
0.02 5.03174E+8 959989 9.4818E+6 131438 0 0 90466.9 1212.29 0 0 33.5751 41.1209 65.2936 49.161 64.1937 37.9794 146.387 68.7167 42.9734 35.4766 6.71472E-8 6.71472E-8 26.827 26.827 50.481 37.1991 59.4586 42.0505 0 0 0 0 91.6671 55.1939
0.021 5.03502E+8 960089 9.3565E+6 130448 0 0 89213.2 1194.97 64.7164 46.9456 29.6269 29.6269 8.02405 8.02405 58.6073 45.3741 125.997 64.3086 0 0 28.1288 28.1288 55.2656 43.1719 24.993 24.993 0 0 29.1938 27.2725 67.1642 51.2977 40.8487 32.0155
0.022 5.04536E+8 961160 9.62434E+6 132172 0 0 88246 1190.14 58.1534 42.0757 43.4301 34.7903 72.5711 45.6643 23.0872 23.0872 34.7127 34.7127 31.068 31.068 61.7252 43.7742 63.126 44.8681 34.5463 34.5463 60.8701 49.3643 22.9738 28.1371 66.376 41.2648 0 0
0.023 5.0358E+8 960378 9.19208E+6 129472 0 0 84860.2 1159.98 0 0 63.1082 44.6924 52.5735 37.7195 40.2259 30.483 46.3898 32.8409 0 0 49.3563 35.2065 0 0 0.000236757 0.000236757 18.1877 18.1877 0 0 0 0 55.8264 38.4923
0.024 5.03221E+8 960086 9.23289E+6 129795 0 0 84860.7 1168.06 28.5776 34.9702 52.2144 33.0598 90.6721 56.3457 0 0 72.7153 47.5664 31.9417 31.9417 0 0 0 0 0 0 56.5549 41.9173 0 0 72.8993 46.4113 61.2121 43.8246
0.025 5.03188E+8 959780 9.31628E+6 130283 0 0 89606.7 1203.43 0 0 0 0 29.624 29.624 72.6362 51.9816 0 0 23.8233 23.8233 33.7732 33.7732 19.5352 19.5352 32.3517 32.3517 14.8781 14.8781 29.8672 29.8672 0 0 58.0487 30.8716
0.026 5.0393E+8 960346 9.30322E+6 129929 0 0 87616.3 1189.73 73.1804 52.5964 44.4187 31.4674 76.032 44.7254 111.719 64.5833 35.8074 43.8442 31.3092 31.3092 82.3218 51.6984 66.1861 48.2448 39.4927 39.4927 30.6745 30.6745 6.42593 6.42593 42.5222 52.0788 35.0387 42.9135
0.027 5.03739E+8 960294 9.23875E+6 129440 0 0 88734 1195.5 75.5327 53.4105 39.6093 39.6093 69.8165 47.86 48.5309 37.5463 0 0 27.1682 33.2712 34.7696 24.6573 28.4352 28.4352 0 0 50.2937 39.1681 34.5802 39.9273 0 0 0 0
0.028 5.04312E+8 960930 9.11973E+6 128777 0 0 84588.6 1164.08 35.1061 42.996 38.3141 38.3141 0.122052 0.122052 48.7805 34.4952 32.1494 32.1494 85.6935 49.5092 32.039 32.039 81.4453 43.8975 58.6499 41.5746 64.5978 47.4257 32.7165 32.7165 45.2412 38.5792 18.9902 23.2579
0.029 5.04053E+8 960971 9.28122E+6 129823 0 0 87009.3 1182.09 79.0582 47.5236 19.9824 24.4733 13.582 13.582 18.1343 18.1343 24.8154 20.8444 55.9073 42.3463 19.5187 19.5187 121.396 62.3654 93.3113 54.2357 0 0 0 0 0 0 43.0426 33.2645
0.03 5.03529E+8 960004 9.34022E+6 130414 0 0 85184.3 1169.3 0 0 34.7966 34.7966 29.0478 29.0478 42.0268 33.3697 0 0 37.0226 37.0226 72.7635 51.8702 32.5758 32.5758 65.941 46.6641 33.4208 40.8784 0 0 33.131 40.577 104.027 60.4985
0.031 5.03926E+8 960615 9.3975E+6 130515 0 0 87588.7 1187.15 67.7602 51.9649 0 0 59.9735 43.7598 29.8111 29.8111 0 0 40.2921 30.7446 30.8686 37.7096 56.7413 46.0544 34.2425 34.2425 25.5819 25.5819 25.2322 25.2322 30.8721 37.8104 0.0000391106 0.0000391106
0.032 5.04155E+8 960710 9.2578E+6 129742 0 0 87323.3 1185.22 30.1121 30.1121 31.119 31.119 85.5087 49.5297 45.0804 32.2502 43.5458 30.9625 0.0000413271 0.0000413271 0 0 0 0 92.6606 58.421 55.1641 41.2489 14.0379 14.0379 15.0696 15.0696 27.9569 27.9569
0.033 5.02992E+8 959745 9.28558E+6 129817 0 0 86266.6 1174.39 99.4259 57.8321 31.6447 31.6447 16.9441 16.9441 32.7306 32.7306 48.2815 39.4754 18.0657 18.0657 0 0 46.9386 33.2704 81.6355 48.2611 0 0 29.8606 29.8606 102.245 62.9142 0.00169558 0.00169558
0.034 5.04333E+8 961174 9.35989E+6 130274 0 0 86278.2 1173.51 68.5034 52.5786 20.9031 20.9031 4.38873 5.37506 0 0 39.2863 42.4891 0.00000345678 0.00000345678 24.6579 24.6579 0.200349 0.200349 0 0 0.00315225 0.00315225 17.6097 21.0802 29.5576 29.5576 62.4061 49.5494
0.035 5.02415E+8 959272 9.25359E+6 129760 0 0 84637.9 1163.45 0 0 30.8607 37.7911 65.6866 46.5185 0 0 51.6283 42.7071 41.4743 41.4743 32.9599 32.9599 89.7286 52.8477 30.9405 30.9405 57.4412 46.2737 0 0 43.8984 30.0447 33.57 33.57
0.036 5.04997E+8 962001 9.60185E+6 132320 0 0 91077.9 1207.31 25.2068 30.5714 63.1255 45.0393 55.0911 43.1116 34.3808 36.058 16.8297 16.8297 64.1938 49.8416 25.9612 25.9612 0.00000599271 0.00000599271 34.4983 34.4983 0.00000115419 0.00000141359 71.6013 50.6432 4.11742E-8 4.75439E-8 13.9165 13.9165
0.037 5.0465E+8 961131 9.37791E+6 130623 0 0 88826.4 1194.26 0 0 0 0 53.4969 40.7317 58.9103 42.0583 118.63 62.6277 72.4923 42.4841 0 0 22.8886 22.8886 0 0 25.3762 25.3762 58.9067 42.6599 31.2349 38.2548 61.0133 51.1084
0.038 5.02927E+8 959513 9.38326E+6 130695 0 0 88920.8 1196.61 0 0 63.0422 45.09 38.5637 44.7687 69.8366 53.5741 42.4335 42.4335 68.2929 48.8792 0 0 0 0 69.5694 49.3377 39.5274 28.543 59.8475 42.4399 31.8012 38.4465 0 0
0.039 5.02723E+8 959404 9.4606E+6 130863 0 0 89522.1 1197.29 50.7481 36.0404 38.7651 38.7651 9.44102 11.529 53.1274 40.6739 12.8716 15.6924 0 0 26.0152 31.862 0 0 0 0 3.25123E-7 3.25123E-7 45.4075 34.1482 48.8615 38.3149 0 0
0.04 5.04661E+8 961356 9.49889E+6 131482 0 0 88505.5 1191.16 94.3181 56.0643 58.1136 44.4778 40.1638 40.1638 66.0636 51.0506 22.1334 22.1334 33.6088 26.2508 45.5936 32.6231 32.7338 32.7338 0 0 0 0 54.8143 45.8316 25.758 29.617 67.0369 51.7785
0.041 5.05641E+8 962462 9.69415E+6 133027 0 0 91863.4 1214.43 29.5671 29.5671 0 0 51.7428 39.6223 0 0 20.9317 20.9317 31.8474 22.5354 22.0657 27.0248 38.112 26.9827 15.6543 15.6543 0 0 37.0767 37.0767 68.8471 49.027 51.006 39.4255
0.042 5.02712E+8 959441 9.26934E+6 129771 0 0 88071.5 1191.49 70.3034 54.2287 24.8905 24.8905 28.9992 28.9992 3.38128 3.38128 0 0 35.9412 28.0622 27.5042 32.4586 108.527 64.0505 30.0548 30.0548 59.7548 44.1128 81.2505 51.0648 36.7372 36.7372 117.263 60.9352
0.043 5.02407E+8 958850 9.39453E+6 130659 0 0 87227.7 1178.48 16.4927 18.7988 58.2914 44.7324 22.6462 22.6462 18.2965 18.2965 20.2001 23.2155 0 0 0 0 21.3212 26.1084 0 0 17.9606 21.9971 64.4564 46.49 15.5667 15.5667 34.8384 34.8384
0.044 5.0323E+8 959931 9.35988E+6 130564 0 0 86027.1 1171.63 48.735 34.5871 108.629 55.3252 35.6607 43.6753 0 0 28.3099 28.3099 26.444 26.444 28.1353 26.3392 42.9122 52.5532 0.383583 0.383583 36.187 36.187 0 0 0.0000574583 0.0000574583 40.2195 40.2195
0.045 5.03274E+8 959932 9.25079E+6 129523 0 0 86118 1174.1 59.3224 47.973 12.5473 15.3672 25.0337 30.6596 9.03668 9.03668 52.2006 43.1673 42.8476 40.9104 0.0110344 0.0134735 138.241 70.4959 33.9367 33.9367 9.58715 11.7418 8.44483 8.44483 28.124 28.124 88.001 55.5783
0.046 5.03634E+8 960416 9.15504E+6 128724 0 0 85795 1171.63 40.7903 28.9033 0 0 83.5899 51.2767 7.22569 7.22569 74.4041 48.054 99.1767 59.4815 0 0 51.4032 44.7471 109.737 63.5755 0 0 43.9795 42.0339 55.7338 39.7737 15.9226 15.9226
0.047 5.01751E+8 958249 9.32895E+6 130060 0 0 88414.4 1192.86 31.5808 31.5808 0 0 0 0 58.4405 41.3609 22.0985 22.0985 28.2955 28.2955 0.000644047 0.000644047 29.4733 29.4733 36.151 36.151 23.3998 27.009 0 0 61.6348 47.2612 0 0
0.048 5.04084E+8 960800 9.08873E+6 128674 0 0 83785.5 1161.11 0.000297558 0.000297558 61.3464 43.387 0 0 42.024 42.024 59.5438 42.2952 74.1684 57.1272 29.376 29.376 97.3137 59.346 0 0 18.5536 18.5536 37.3434 42.1026 28.7994 28.7994 0 0
0.049 5.02344E+8 958761 9.32837E+6 130334 0 0 89430.9 1202.95 32.7216 32.7216 37.1011 37.1011 39.9918 39.9918 0 0 84.6461 56.0696 52.3408 37.0726 17.7705 21.7643 31.7581 31.7581 65.0018 48.4722 25.1069 25.1069 0 0 35.3384 43.2805 0 0
0.05 5.03613E+8 960249 9.21297E+6 129536 0 0 86184.8 1175.32 23.9796 23.9796 62.5007 44.538 1.23256E-7 1.23256E-7 94.4746 55.7234 100.466 58.8724 66.1931 53.4749 62.3328 47.6231 50.1169 47.4022 37.0168 37.0168 0 0 2.56942E-7 2.56942E-7 135.154 68.3469 0 0
0.051 5.03416E+8 959990 9.60944E+6 132250 0 0 92014.4 1215.6 163.644 78.9942 45.3246 32.2262 34.4269 34.4269 0 0 21.5873 21.5873 0 0 28.4853 28.4853 45.7487 32.881 32.0523 32.0523 0 0 69.0858 48.8517 0 0 34.9589 42.8158
0.052 5.03631E+8 960386 9.43932E+6 131235 0 0 87633.8 1187.8 0 0 56.5608 47.8606 29.0065 29.0065 29.4297 29.4297 57.0719 44.3503 60.9694 46.4279 20.4509 20.4509 0 0 0 0 8.59722E-8 8.59722E-8 0 0 59.4484 42.1303 0 0
0.053 5.03642E+8 960269 9.32307E+6 129993 0 0 89984.7 1202.87 27.8048 27.8048 47.357 36.6374 15.1617 15.1617 41.5296 41.5296 43.7732 32.6574 0 0 23.3091 28.1504 0.251089 0.251089 10.4906 12.8483 16.5778 16.5778 0 0 30.4497 30.4497 0 0
0.054 5.03362E+8 960230 9.36275E+6 130382 0 0 88533.7 1193.21 0 0 71.0328 50.2951 34.7901 34.7901 30.2676 30.2676 10.9454 10.9454 0.00215545 0.00215545 53.3041 42.4226 0 0 0.00110495 0.00110495 92.9512 53.9138 36.108 36.108 0.00020319 0.00020319 10.018 12.2362
0.055 5.0523E+8 962156 9.5723E+6 131992 0 0 89876.1 1202.15 31.8073 35.6535 47.3659 31.6393 0 0 86.933 52.7223 39.0976 39.0976 59.5102 44.286 0 0 50.1563 42.6983 62.2071 47.9838 0 0 0 0 66.3259 45.2543 63.721 40.7937
0.056 5.03993E+8 960474 9.35119E+6 130328 0 0 88092.2 1187.34 19.3538 22.1308 61.2777 43.4197 0 0 26.3189 26.3189 35.8668 41.9995 33.4655 40.9817 0 0 0 0 50.5995 35.4558 35.6142 35.6142 0.0000018985 0.0000018985 0 0 28.8538 32.2593
0.057 5.04098E+8 961012 9.47449E+6 131513 0 0 92218.2 1222.55 71.0359 42.5397 63.2335 48.463 36.7732 36.7732 35.991 35.991 0 0 92.4268 53.9585 79.1981 51.1969 45.577 33.231 39.5595 28.1723 18.0898 14.5166 0 0 0 0 0 0
0.058 5.03823E+8 960663 9.44114E+6 131183 0 0 89733.1 1209.22 0 0 0 0 34.4152 34.4152 26.7398 26.7398 0 0 59.8695 45.7894 13.9848 17.1278 59.9273 45.8167 35.2114 35.2114 0 0 32.906 32.906 5.88418 5.88418 72.6399 55.4747
0.059 5.05222E+8 961925 9.64955E+6 132700 0 0 91707.7 1212.49 33.726 26.4519 23.7528 23.0147 31.1006 38.09 37.8815 31.3342 0 0 38.7592 38.7592 0.00732564 0.00732564 71.6165 51.6929 137.325 69.0423 0.00407348 0.00407348 33.8126 33.8126 87.3513 55.0416 124.241 66.9157
0.06 5.03532E+8 959958 9.46181E+6 131067 0 0 86928.9 1179.2 24.723 24.723 35.6897 35.6897 34.4596 34.4596 0 0 2.05768 2.05768 61.8057 44.9946 28.5994 28.5994 50.6967 36.2626 89.5563 53.6776 0 0 26.5303 26.5303 106.597 63.903 0 0
0.061 5.02325E+8 959137 9.30307E+6 130105 0 0 87266.7 1180.52 0 0 35.1594 35.1594 0 0 0 0 19.415 19.415 108.898 56.6364 32.8994 32.8994 12.2774 12.2774 0 0 67.1646 47.364 0 0 0 0 16.1666 19.8
0.062 5.02866E+8 959530 9.32842E+6 130030 0 0 87834.3 1183.76 63.4943 45.0855 99.9575 50.2733 0.0000694729 0.0000694729 0 0 53.6016 38.9096 0 0 37.3678 37.3678 0 0 0.0205524 0.0205524 19.7947 19.7947 19.9078 24.382 0 0 79.5081 50.6162
0.063 5.04924E+8 961533 9.33162E+6 130472 0 0 86964.7 1185.9 116.498 63.2569 0 0 70.3051 49.8302 0.000136295 0.000136295 33.2408 33.2408 0.0000832545 0.0000832545 73.4981 45.1993 0.296313 0.296313 71.5721 54.9915 0 0 0 0 32.2855 32.2855 40.3932 49.4714
0.064 5.03137E+8 960145 9.55538E+6 131801 0 0 89761.4 1205.08 0 0 54.6719 40.9946 0.81081 0.81081 34.2882 34.2882 75.74 53.7515 28.1332 33.4766 63.0422 48.2876 0 0 26.4615 26.4615 31.6753 31.6753 27.1543 27.1543 41.7972 41.7972 24.551 28.0992
0.065 5.03494E+8 960043 9.57113E+6 132057 0 0 91135.9 1209.4 31.3305 31.3305 46.2505 35.1046 0 0 10.5126 10.5126 28.347 34.7178 56.7973 43.4886 76.483 54.2912 0 0 92.3699 53.6745 25.272 25.272 0 0 86.7145 52.4765 0 0
0.066 5.03817E+8 960493 9.39345E+6 130401 0 0 87591 1179.74 77.4063 55.0057 59.6493 42.6847 11.9637 13.1419 37.6691 37.6691 22.2479 22.2479 0.0757019 0.0757019 67.5404 46.7948 0.00482579 0.00482579 34.2611 34.2611 48.811 37.3179 37.0957 35.8747 25.438 25.438 0 0
0.067 5.03642E+8 960270 9.49247E+6 131420 0 0 88717.9 1193.5 11.0647 11.0647 32.1554 26.2328 0 0 100.597 61.6363 8.39111 7.37529 62.301 47.8516 0.000139422 0.000139422 0 0 31.7967 31.7967 0 0 31.0246 22.138 65.1876 46.1436 30.1564 36.9339
0.068 5.04918E+8 961663 9.34394E+6 130314 0 0 88580.5 1193.55 30.7682 30.7682 29.1048 29.1048 101.731 62.6929 97.6993 54.5924 0 0 107.995 62.638 95.521 56.4715 21.2811 21.2811 37.6566 46.0936 0.000027363 0.000027363 51.7067 42.2021 63.0102 45.0677 74.7911 52.952
0.069 5.02844E+8 959467 9.65448E+6 132304 0 0 91113 1212.52 13.6959 13.6959 0.0000719821 0.0000719821 0 0 149.867 67.5379 57.3856 42.19 33.1234 33.1234 0 0 29.6555 29.6555 36.0818 36.0818 0.0790359 0.0790359 32.5707 32.5707 27.6913 27.6913 0 0
0.07 5.03009E+8 959814 9.40131E+6 130356 0 0 88786.6 1191.87 20.5004 20.5004 1.84799 1.84799 25.9216 25.9216 0 0 28.3064 28.3064 0 0 52.9497 41.5962 76.98 46.9412 5.90569 5.90569 40.8573 40.8573 0 0 91.3508 55.0597 85.237 52.5722
0.071 5.03989E+8 960764 9.25898E+6 129665 0 0 85461.3 1174.12 62.4389 46.1496 0 0 0 0 59.4422 43.7577 80.7865 51.5183 36.991 36.991 39.8965 39.8965 74.6836 58.0763 0 0 0 0 0 0 34.3594 42.0815 77.4658 47.8871
0.072 5.04033E+8 960747 9.26631E+6 129603 0 0 86556.8 1179.85 0 0 0 0 25.8202 25.8202 16.3356 16.3356 25.7957 25.7957 83.0148 50.4178 6.03438 6.03438 100.737 60.1416 124.314 59.5495 26.2885 31.8826 0 0 0 0 71.0057 46.3913
0.073 5.04246E+8 960700 9.23631E+6 129396 0 0 89187.2 1198.09 66.7151 51.2666 33.2505 40.7234 0 0 0 0 17.9496 17.9496 0.00918013 0.00918013 33.2075 33.2075 0.00000237175 0.00000237175 0 0 27.2662 27.2662 0.0122881 0.0122881 36.064 36.064 4.33784 5.31115
0.074 5.05197E+8 961958 9.50079E+6 131442 0 0 88380.2 1195.46 0 0 0 0 79.5652 47.5049 57.2331 40.7206 70.6263 44.6205 0 0 46.0001 34.0844 50.7448 38.8632 94.63 55.9355 81.9348 57.9371 0.000443116 0.000542705 32.6612 24.0012 17.6339 21.5667
0.075 5.04271E+8 960880 9.40961E+6 131083 0 0 90108.2 1202.74 0 0 0 0 102.53 59.616 93.8106 51.9375 57.8586 41.0454 27.0438 27.0438 31.3068 31.3068 98.1138 58.5189 35.3263 35.3263 0 0 0.000136822 0.000136822 0 0 0 0
0.076 5.03484E+8 960037 9.15974E+6 129103 0 0 85711.2 1170.42 23.0087 23.0087 5.44757E-7 5.44757E-7 29.384 29.384 0 0 28.174 34.5059 46.0043 32.5562 22.6976 22.6976 15.6947 15.6947 32.7055 32.7055 34.2895 34.2895 0 0 82.4392 52.972 32.4601 39.7554
0.077 5.04839E+8 961360 9.33689E+6 130428 0 0 88579.6 1192 0 0 31.9294 25.0979 0 0 0 0 39.2189 39.2189 25.0034 25.0034 57.0322 41.273 65.4948 47.234 62.3137 45.4434 35.9256 35.9256 0 0 35.6325 35.6325 41.6301 50.3437
0.078 5.03673E+8 960131 9.51556E+6 131349 0 0 88350.6 1188.99 0 0 0 0 0.194587 0.194587 0 0 16.622 16.622 23.7599 23.7599 29.4903 29.4903 0 0 0 0 68.7307 49.9354 35.8767 43.9398 53.3174 37.7193 28.7174 28.7174
