# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.7.1 - Oct. 04, 2021
# Instrument: FullInstrument_v4.7_frontend.instr
# Ncount: 10000000
# Trace: no
# Gravitation: no
# Seed: 1635338649
# Directory: slit_pos_3/227
# Param: slitwidth=0.005
# Param: virtual_slit_d=1.13087
# Param: SourceE=5
# Param: DeltaSourceE=0.3
# Param: EI=5
# Param: A3=0
# Param: A4=-90
# Param: SAMPLE=3
# Param: file_name=EGECE_13WaveLmax1_geometry.dat.txt
# Param: RV_mono_Bool=0.5
# Param: RH_mono_Bool=0.5
# Param: Be_filter=1
# Param: old_mono=0
# Param: sampleHeight=0.01
# Param: sampleRadius=0.005
# Param: samplePosY=0
# Date: Tue Oct 26 13:50:31 2021 (1635249031)
# type: array_2d(101, 101)
# Source: PSI_CAMEA (FullInstrument_v4.7_frontend.instr)
# component: psd_monitor_sample_pos
# position: 1.5389 0 37.61
# title: PSD monitor
# Ncount: 10000000
# filename: psd_sampel_pos.dat
# statistics: X0=0.00230336; dX=0.267046; Y0=0.00175557; dY=0.265212;
# signal: Min=0; Max=981.908; Mean=103.854;
# values: 1.05941e+06 14060.8 7202
# xvar: X
# yvar: Y
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -0.5 0.5 -0.5 0.5
# variables: I I_err N
# Data [psd_monitor_sample_pos/psd_sampel_pos.dat] I:
231.785378 0 0 0 179.2458974 224.2941161 0 0 0 0 0 0 0 206.7913094 0 235.20811 0 0 180.1961396 0 0 5.135963105 0 235.0483983 0 0 105.6973192 118.7112415 0.0004095898268 0 197.2326602 136.9968362 0 318.6785109 0 188.1611712 216.3385435 124.5128441 299.7213486 0 424.8900976 146.1618313 0 0 0 203.1625014 0 181.0674393 30.23574617 188.8899897 1.17742495 0 0 0 0.0005662058588 0 0 0 171.8744415 165.7014532 176.6892725 367.6336238 225.3717008 0 190.2190539 0 0 184.8005282 0 0 0 0 0 0 0 0.09921653725 0 158.0904736 0 0 183.6865426 218.1829742 0 208.1535229 0 462.655416 0.000621611663 0 203.8214248 308.7042032 4.805222774e-06 0 0 151.7628565 0 1.607280105 0 0 0 0 0 
0 0 0 0 452.7186979 0 0 211.1408993 0 0 0 0 0 203.3466813 0 0 0 0 624.8764658 184.9801304 0 0 319.544502 0 212.9184388 0 0 209.4737265 0 0 176.1006979 0 0 0 0 0 0 0 183.3989686 0 7.115920941 214.1862697 0 0 0 0 0 0 154.540674 0 0.0001588040971 0 343.5525581 225.6422973 0 0 183.7146669 162.8494916 0.01451788452 0 0 0 366.4574086 0 222.1372259 0 0 378.1953365 0 223.7496779 0 0.7656865735 0 0 0 190.6276593 345.9279982 0 0 218.2626424 0 0 166.9634309 0 0 203.4392462 0 233.7906773 0 186.645164 0 206.7232973 0 0 0 0 0 35.70916176 0 0 198.1289164 
0 0 0 0 0 0 157.616293 173.8332005 151.777591 0 0 0 0 0 0 151.979216 0 0 231.0271337 46.98175239 0 148.2966841 0 0 207.5566117 0 0 0 357.407272 326.607608 221.5471257 0.001469395259 118.514736 0 0 0 0 0 234.3937896 0 0.04769984512 0 0 149.7044692 6.690848603e-06 0 0 0 0 198.9528043 396.2826137 167.3010403 0 132.0490876 0 0 0 0 156.4955158 148.1459238 0 0 161.385224 0 0 0 0 0 0 0 138.2899024 2.113403964e-05 214.4057971 164.2382854 361.3408534 0 0 486.492415 0 0 117.8446875 218.1295319 0 0 213.701511 0 196.6516522 156.7749383 0 0 0 0.560640858 0 0 0 0 576.992341 0 0 0 0.7537028817 
0 0 0 0 0 0 0 1.642827238e-05 8.332870287e-05 155.524383 0 0 0 0 351.4853836 0 141.9087664 231.6391239 158.2598573 222.0142148 0 0 0 0 0 570.8588326 184.7187174 0 0 0 175.1402805 189.0131939 398.1887805 458.9558259 168.4266368 529.1338354 0 0 202.0733755 191.3060912 138.0932047 142.2572297 0 0 0 0 162.8001816 0.02261502017 183.6981592 0 129.5961934 0 0.6440812972 0 154.1815506 161.4592378 166.9775285 0 0 0.004296308875 217.2265946 0 0 231.9898809 125.1323034 0 0 0 5.629792802 226.7358653 0 163.7767601 155.7333883 25.59449744 167.9253852 184.3290052 229.172734 202.3828295 0 0 4.862652981e-05 0 164.4323888 0 187.3780249 0 0 226.4344797 0 0.4710955325 214.1035981 218.0415218 0 0 0 0 0 161.0070123 0 0 155.7097417 
216.9850015 0 0 0 0 0 0 0 158.9918602 0 0 0 0 0 0 0 0 165.6071364 0 0 204.4775862 0 166.2798781 164.9331346 0 0 151.5078559 124.5321383 0 382.9969672 146.1529905 185.6795602 0 0 0 0 0 168.8179722 0 156.5546825 34.71726437 329.8630459 0 0 2.010526009 0 159.6154094 0 0 0 9.100342038e-05 218.5006469 0 0 183.6332283 0 0 41.40675007 335.9902799 0 0 0 0 133.9804564 0 0 0 0 0 0 0 152.820256 0 0 2.590125705e-05 0.0171617733 0 0 209.6394305 0 0 0 0 160.4707942 184.2551436 158.2376834 194.4702491 0 401.3181366 0 0 0 0 0 199.4879496 0 0 0 0 0 0 
0 0 0 0 0 0 0 4.238865431e-06 0 0 0 0 0 117.8163941 0 128.602728 426.4663666 163.3836859 0 164.8428213 0 0 0 0 0 0 0 0 217.1836829 0 0.01343269511 0 0 0.0004334127058 234.8143445 0 0 0 329.773833 0 0 114.2045719 184.4265735 0 0 479.1455153 0 167.5732837 62.98811889 0 0 166.6530736 0 149.9898591 193.472383 0 20.34392533 171.0364405 371.1939206 0 0.0179797164 0 238.5093742 409.1993192 0 0 227.4441202 0 228.4385215 0 0 319.6437601 4.644489198e-06 0 0 0 0 140.3956934 392.7885513 0.0006620778363 0 0 0 4.692179073e-05 231.4113963 122.9396549 0 193.4225567 0 177.8681479 0 476.1104741 0 0 0 221.0998336 0 22.50703564 0 377.3517213 184.1754791 
0 0 0 0 0 0 166.2864 331.9304644 0 0 0 0 0 1.288085413e-06 233.0670883 0 205.7932255 221.1982092 214.2912879 0 0.00139391864 81.4000797 208.1090802 156.6505415 0 0 157.0255566 0 211.814052 354.0092387 227.3935081 0.0002123789646 232.5817375 224.3356939 0 0 143.2481729 0 99.24197544 177.6402898 181.2654243 0 142.8639343 0.06284849888 0.1520337895 166.3890083 232.4935002 0 0 0.1631582869 0 0 217.2457022 0 0 0 176.7229747 0 0 128.9527829 0 156.1131964 0 382.51805 144.0829256 0 0 0 0 1.558409949 439.9035272 0 0 0 43.53201407 0 0 184.6037579 0 0 0 4.613584743e-05 0 222.7263476 0 0 0 0 447.5116906 0 0 157.6113052 0 6.875164474 0 0 184.613325 217.2234923 0 0 214.8988244 
0 0 0 190.5001226 0 188.7189359 0 0 174.767138 0 227.4990656 0 0 0 0 0 230.3121844 0 229.7655708 0 0 179.5005321 184.4331786 0 0 230.954597 201.5927802 0 0 0 0 232.8751846 142.4588014 0 6.822268598e-06 0 233.1635258 0 0 0 146.7223644 168.4105736 0 1.081823704 0 194.7962138 0 409.0617027 0 0 184.7556783 130.7946098 154.7994716 0 1.700226972e-07 0 0 0 0 1.224336899e-06 0 168.3044759 0 0 0 0 228.0870671 0 0 3.487697066e-06 0 0.9874104589 185.2027425 209.6955936 220.2332536 234.5007634 0 0 193.8950153 0 0 181.3007841 388.4492242 0 26.61888622 0 0 159.542164 0 153.3439049 0 0 0 0 0 0 0 0 0 126.2098178 0 
0 0 0 0 0 0 0 0 206.5113596 206.7354461 0 0 0 0 222.9180565 227.997083 0 0 0 0 0 0 0 0 0 0 190.5546499 0 0 0.2019871688 0 547.2487116 0 0 0 0 0 0 210.8453691 337.9104122 0 0 0 0 0 0 0 232.4450924 0 107.1930001 175.5562861 0 1.190590278e-06 396.2495485 183.4401803 0 226.7571883 159.2430126 0 0 0 0 234.8391437 423.1806692 0 0 0 0 0 128.4704841 0 38.14128197 0 0 169.7557909 283.6747786 0 183.6432754 0 0 223.1966545 390.4438498 576.8249801 0 0 0 0.006783872122 348.9929935 0 219.2268581 0 231.9744404 0 206.6846021 0 168.4641405 223.6682471 0 0 0 0.05552486717 
0 0 142.0998912 0 150.5794564 0 0 0 220.4546944 0 0 0 198.0116231 0 0 196.1053111 0 373.6387063 214.8679283 0 0 0 71.84297649 0 0 0 0 218.5284824 0 190.4822124 0 0 231.6269611 0 167.3273352 127.6853243 0 5.232184559 0 551.1776393 0.1239187348 0.665084988 180.8129485 0 0 179.5658904 0.07760363959 192.1481914 0 344.4677502 0.001559167292 435.4110902 131.8085653 722.32634 0 154.4115366 11.01574903 192.3642936 0 0 117.789692 0 230.9829982 464.185591 358.9803323 0 2.878088032e-05 0 0 0.6941668192 0 0 381.2283948 0 0 0 0 348.2593895 0 0 189.9408042 0 129.0057693 234.3879494 0 203.3563784 191.965612 0 0 0 214.4697631 0 0 0 404.9505701 0 195.7776471 0 0 0.01616003653 0 
