# Instrument-source: 'FullInstrument_v4_elastic_resolution.instr'
# Date: Wed Nov 10 12 02 2021
# Ncount: 10000000
# Numpoints: 146
# Param: pds_dist = 0.05
# type: multiarray_1d(146)
# title: Scan of pds_dist
# xlabel: 'pds_dist'
# ylabel: 'Intensity'
# xvars: pds_dist
# yvars: (Vir_SlitMonitor_I,Vir_SlitMonitor_ERR) (SlitMonitor_I,SlitMonitor_ERR) (BackEndMonitor_I,BackEndMonitor_ERR) (psd_tube1_1_1_I,psd_tube1_1_1_ERR) (psd_tube1_1_2_I,psd_tube1_1_2_ERR) (psd_tube1_1_3_I,psd_tube1_1_3_ERR) (psd_tube1_1_4_I,psd_tube1_1_4_ERR) (psd_tube1_1_5_I,psd_tube1_1_5_ERR) (psd_tube1_1_6_I,psd_tube1_1_6_ERR) (psd_tube1_1_7_I,psd_tube1_1_7_ERR) (psd_tube1_2_1_I,psd_tube1_2_1_ERR) (psd_tube1_2_2_I,psd_tube1_2_2_ERR) (psd_tube1_2_3_I,psd_tube1_2_3_ERR) (psd_tube1_2_4_I,psd_tube1_2_4_ERR) (psd_tube1_2_5_I,psd_tube1_2_5_ERR) (psd_tube1_2_6_I,psd_tube1_2_6_ERR)
# xlimits: 0.05 1.5
# filename: mccode.dat
# variables: pds_dist Vir_SlitMonitor_I Vir_SlitMonitor_ERR SlitMonitor_I SlitMonitor_ERR BackEndMonitor_I BackEndMonitor_ERR psd_tube1_1_1_I psd_tube1_1_1_ERR psd_tube1_1_2_I psd_tube1_1_2_ERR psd_tube1_1_3_I psd_tube1_1_3_ERR psd_tube1_1_4_I psd_tube1_1_4_ERR psd_tube1_1_5_I psd_tube1_1_5_ERR psd_tube1_1_6_I psd_tube1_1_6_ERR psd_tube1_1_7_I psd_tube1_1_7_ERR psd_tube1_2_1_I psd_tube1_2_1_ERR psd_tube1_2_2_I psd_tube1_2_2_ERR psd_tube1_2_3_I psd_tube1_2_3_ERR psd_tube1_2_4_I psd_tube1_2_4_ERR psd_tube1_2_5_I psd_tube1_2_5_ERR psd_tube1_2_6_I psd_tube1_2_6_ERR
0.29 4.795E+8 296345 9.03172E+6 40524.3 8.10507E+6 3740.49 2388.18 199.803 2788.97 217.197 2966.25 227.205 2950.3 224.283 3023.59 228.475 3152.79 233.293 3709.37 249.81 2283.78 194.377 2596.31 212.176 2599.46 208.483 2633.8 212.17 2903.19 220.498 3129.79 231.301
0.30 4.79394E+8 296335 9.03222E+6 40542.8 8.10917E+6 3741.3 3047.8 227.063 3147.18 229.776 3486.19 245.885 3540.45 246.41 3191.48 233.57 2918.27 223.553 3713.69 251.283 2206.09 194.168 2363.23 200.592 2606.79 212.749 2770.13 216.939 2347.27 198.619 2873.19 222.015
0.31 4.79474E+8 296354 9.00024E+6 40494.4 8.09086E+6 3740.19 3322.75 236.69 2898.51 225.428 3298.83 232.967 3191.64 234.896 3138.76 230.647 3285.9 235.833 3087.44 230.816 2279.28 196.306 2755.67 215.498 2940.08 224.664 2510.04 206.386 2521.74 203.808 2801.23 215.265
0.32 4.79805E+8 296469 9.03559E+6 40580.3 8.10203E+6 3743.42 3163.33 232.811 3004.99 226.229 3369.25 240.344 2986.42 225.691 3307.99 235.769 3354.71 242.32 3146.93 232.8 2340.11 199.893 3121.72 234.404 2232.76 193.535 2679.37 215.027 2978.47 225.717 2309.22 195.86
0.33 4.79255E+8 296245 9.0827E+6 40650.1 8.14834E+6 3750.25 2827.4 215.416 2765.58 214.925 3166.06 231.486 2947.71 224.199 3494.89 243.815 3418.98 241.734 3344.45 240.636 2591.72 212.093 2499.37 204.755 2516.61 205.774 2976.31 226.924 2655.55 212.693 2700.38 211.911
0.34 4.79618E+8 296358 9.04902E+6 40570.6 8.1076E+6 3740.02 2972.02 223.668 2796.43 222.078 3309.13 237.453 3617.81 251.411 3331.83 239.625 3644.27 249.122 3101.67 230.138 2416.24 201.889 2288.15 197.214 2780.54 215.658 2780.71 217.96 2860.48 221.358 2438.55 200.743
0.35 4.79538E+8 296371 9.05235E+6 40587.1 8.12097E+6 3745.05 3101.56 229.877 3138.12 229.683 3007.67 228.139 2980.35 224.515 3234.48 236.421 3686.91 250.464 3237.68 232.461 2785.1 214.652 2498.09 206.776 2671.3 214.05 2908.49 224.005 2738.9 216.667 2759.2 217.564
0.36 4.79615E+8 296373 9.00742E+6 40517.8 8.08964E+6 3740.23 2889.23 224.653 2913.69 222.236 2638.02 211.928 3332.52 238.505 3195.64 235.197 3162.9 231.82 3132.75 228.694 2184.21 193.035 2269.68 198.237 2577.82 208.084 2079.19 190.409 2613.96 211.269 2394.26 201.934
0.37 4.79106E+8 296221 9.02974E+6 40534.5 8.11306E+6 3742.31 3308.95 237.399 2661.34 213.465 3394.67 238.18 3556.47 247.557 2924.93 223.347 2988.97 223.773 2980.28 223.8 2873.95 220.388 2657.71 211.702 2924.07 222.354 2604.64 213.2 2123.93 187.647 2906.91 222.652
0.38 4.79954E+8 296510 9.09107E+6 40688.4 8.17114E+6 3757.84 2794.64 217.878 3179.38 230.089 3005.2 225.895 3209.76 232.818 3252.01 235.412 3381.25 242.874 3559.56 246.275 2330.48 197.974 2232.48 193.523 2464.09 205.464 2657.01 213.234 2731.47 212.866 2424.32 202.108
