# Instrument-source: 'FullInstrument_v4.7_frontend.instr'
# Date: Wed Oct 27 16 24 2021
# Ncount: 10000000
# Numpoints: 130
# Param: virtual_slit_d = 0.01
# type: multiarray_1d(130)
# title: Scan of virtual_slit_d
# xlabel: 'virtual_slit_d'
# ylabel: 'Intensity'
# xvars: virtual_slit_d
# yvars: (SlitMonitor_I,SlitMonitor_ERR) (psd_monitor_sample_pos_I,psd_monitor_sample_pos_ERR) (e_monitor_sample_ps_I,e_monitor_sample_ps_ERR)
# xlimits: 0.01 1.3
# filename: mccode.dat
# variables: virtual_slit_d SlitMonitor_I SlitMonitor_ERR psd_monitor_sample_pos_I psd_monitor_sample_pos_ERR e_monitor_sample_ps_I e_monitor_sample_ps_ERR
0.01 5.03622E+8 303676 8.9138E+6 40419.3 8.90112E+6 40394.7
0.02 5.03631E+8 303692 8.87911E+6 40322.5 8.86769E+6 40300.4
0.03 5.03734E+8 303702 8.87472E+6 40312.7 8.86301E+6 40289.2
0.04 5.04086E+8 303820 8.93358E+6 40438.4 8.91914E+6 40410.6
0.05 5.03888E+8 303729 8.96834E+6 40510 8.95723E+6 40488.2
0.06 5.04366E+8 303928 8.90118E+6 40390.4 8.88886E+6 40366.1
0.07 5.04078E+8 303808 8.96762E+6 40520 8.95235E+6 40489
0.08 5.04056E+8 303820 8.88628E+6 40326.1 8.8721E+6 40296.6
0.09 5.03808E+8 303706 8.90463E+6 40364.6 8.8906E+6 40337.1
0.10 5.03943E+8 303764 8.9562E+6 40492.6 8.94216E+6 40465.1
0.11 5.03504E+8 303625 8.89266E+6 40378.8 8.88151E+6 40356.3
0.12 5.03897E+8 303760 8.96471E+6 40524.4 8.95034E+6 40496.2
0.13 5.03693E+8 303702 8.93765E+6 40465.6 8.92647E+6 40444.4
0.14 5.04243E+8 303890 8.88947E+6 40353.7 8.8766E+6 40328.2
0.15 5.03832E+8 303733 8.95356E+6 40479.9 8.94299E+6 40459.5
0.16 5.03887E+8 303768 8.8693E+6 40304.4 8.85687E+6 40279.1
0.17 5.03787E+8 303705 8.90113E+6 40346.5 8.8896E+6 40322.8
0.18 5.03398E+8 303615 8.91062E+6 40383.6 8.89776E+6 40358.9
0.19 5.03857E+8 303727 8.93263E+6 40489.5 8.91623E+6 40456.4
0.20 5.04093E+8 303828 8.88249E+6 40308.4 8.86946E+6 40282.3
0.21 5.03726E+8 303683 8.89565E+6 40327.9 8.88199E+6 40301.5
0.22 5.03646E+8 303659 8.91966E+6 40413.7 8.90796E+6 40391.4
0.23 5.04358E+8 303924 8.84501E+6 40194.3 8.83394E+6 40172.5
0.24 5.0369E+8 303700 8.90969E+6 40387.5 8.89325E+6 40354.1
0.25 5.03482E+8 303636 8.9215E+6 40400.4 8.91056E+6 40379.8
0.26 5.03609E+8 303652 8.88676E+6 40370.4 8.87551E+6 40347.8
0.27 5.03928E+8 303752 8.9223E+6 40415.8 8.91167E+6 40395.6
0.28 5.03709E+8 303711 8.87096E+6 40288.8 8.85668E+6 40258.3
0.29 5.04293E+8 303882 8.91849E+6 40419.8 8.90584E+6 40394.4
0.30 5.03791E+8 303728 8.89445E+6 40361 8.88157E+6 40335.4
0.31 5.03773E+8 303738 8.94103E+6 40467.7 8.92828E+6 40442.5
0.32 5.03712E+8 303695 8.88447E+6 40369.7 8.87258E+6 40346.4
0.33 5.037E+8 303683 8.83018E+6 40205.4 8.81714E+6 40177.7
0.34 5.03729E+8 303688 8.85981E+6 40295.7 8.84798E+6 40273.4
0.35 5.03155E+8 303542 8.93353E+6 40448 8.92242E+6 40427.4
0.36 5.03705E+8 303704 8.94178E+6 40466.5 8.92864E+6 40441.7
0.37 5.03655E+8 303695 8.91967E+6 40421.4 8.90764E+6 40397.9
0.38 5.04115E+8 303815 8.88271E+6 40354.7 8.86795E+6 40325
0.39 5.03481E+8 303621 8.91677E+6 40418.2 8.90605E+6 40396.4
0.40 5.03735E+8 303724 8.89466E+6 40317 8.87969E+6 40288.1
0.41 5.04258E+8 303870 8.95759E+6 40523.2 8.94385E+6 40495.1
0.42 5.03723E+8 303736 8.86051E+6 40253 8.8493E+6 40231.7
0.43 5.03461E+8 303637 8.95258E+6 40498.8 8.94131E+6 40477.3
0.44 5.03693E+8 303693 8.89619E+6 40351.9 8.88284E+6 40325.6
0.45 5.0382E+8 303717 8.89081E+6 40341.1 8.8807E+6 40321
0.46 5.03912E+8 303756 8.93464E+6 40434 8.9218E+6 40408.7
0.47 5.0375E+8 303701 8.83804E+6 40221.4 8.82753E+6 40201
0.48 5.03555E+8 303649 8.96052E+6 40500.8 8.94919E+6 40479.6
0.49 5.0419E+8 303856 8.87426E+6 40286.7 8.86081E+6 40260.7
0.50 5.03578E+8 303654 8.90399E+6 40359.1 8.88976E+6 40331.6
0.51 5.0353E+8 303627 8.83967E+6 40198.5 8.82915E+6 40177.7
0.52 5.03524E+8 303653 8.87318E+6 40301.2 8.86132E+6 40277.2
0.53 5.04233E+8 303864 8.95901E+6 40511.7 8.94592E+6 40486.4
0.54 5.03717E+8 303679 8.93188E+6 40438.5 8.91884E+6 40412.5
0.55 5.03386E+8 303600 8.877E+6 40330.3 8.86602E+6 40309.1
0.56 5.03805E+8 303710 8.84268E+6 40205.7 8.82972E+6 40180
0.57 5.03836E+8 303743 8.90551E+6 40373 8.8908E+6 40342.7
0.58 5.03396E+8 303590 8.84946E+6 40271.4 8.83726E+6 40247.7
0.59 5.03818E+8 303729 8.93767E+6 40460.1 8.92524E+6 40435.6
0.60 5.03573E+8 303667 8.90639E+6 40391.2 8.89394E+6 40366.1
0.61 5.03157E+8 303540 8.82208E+6 40182.3 8.81023E+6 40159.1
0.62 5.0374E+8 303713 8.87339E+6 40315.2 8.86215E+6 40293.1
0.63 5.03607E+8 303681 8.96499E+6 40534.9 8.95468E+6 40514.7
0.64 5.04101E+8 303808 8.84048E+6 40217.9 8.82948E+6 40196.7
0.65 5.03853E+8 303760 8.99882E+6 40594.2 8.98702E+6 40571.8
0.66 5.03737E+8 303741 8.86864E+6 40296.6 8.8584E+6 40277.2
0.67 5.03964E+8 303787 8.89928E+6 40345.9 8.88668E+6 40320.9
0.68 5.03741E+8 303684 8.92157E+6 40398.6 8.90786E+6 40372
