# Instrument-source: 'FullInstrument_v4.6_curvature_scan.instr'
# Date: Tue Oct 26 11 12 2021
# Ncount: 10000000
# Numpoints: 101
# Param: virtual_slit_d = 0.01
# type: multiarray_1d(101)
# title: Scan of virtual_slit_d
# xlabel: 'virtual_slit_d'
# ylabel: 'Intensity'
# xvars: virtual_slit_d
# yvars: (e_monitor_source_I,e_monitor_source_ERR) (SlitMonitor_I,SlitMonitor_ERR) (psd_monitor_I,psd_monitor_ERR) (e_monitor_I,e_monitor_ERR)
# xlimits: 0.01 1.0
# filename: mccode.dat
# variables: virtual_slit_d e_monitor_source_I e_monitor_source_ERR SlitMonitor_I SlitMonitor_ERR psd_monitor_I psd_monitor_ERR e_monitor_I e_monitor_ERR
0.01 0.230592 0.000126168 0.000371711 0.00000507484 0.000181574 0.00000354802 0.000179775 0.00000353046
0.0199 0.231539 0.000126422 0.000382134 0.00000514523 0.000181705 0.00000354923 0.000180944 0.0000035418
0.0298 0.23204 0.000126554 0.00037086 0.00000506889 0.000181436 0.0000035467 0.000180468 0.00000353724
0.0397 0.232727 0.000126737 0.000380282 0.00000513288 0.000190368 0.00000363282 0.000188429 0.00000361431
0.0496 0.233372 0.000126908 0.000380495 0.00000513434 0.000184481 0.00000357627 0.00018268 0.00000355878
0.0595 0.234216 0.000127132 0.000366854 0.00000504153 0.00018144 0.00000354676 0.000179777 0.00000353049
0.0694 0.23481 0.000127288 0.000373904 0.00000508963 0.000183928 0.00000357092 0.000182335 0.00000355545
0.0793 0.235518 0.000127475 0.000372245 0.00000507834 0.000183028 0.00000356218 0.000181228 0.00000354465
0.0892 0.236297 0.000127681 0.000364067 0.00000502224 0.000175612 0.00000348929 0.000173673 0.00000347001
0.0991 0.236968 0.000127856 0.000379483 0.0000051277 0.000190399 0.00000363341 0.000188598 0.00000361621
0.109 0.236595 0.000127754 0.000365259 0.00000503054 0.0001858 0.00000358906 0.000183862 0.00000357032
0.1189 0.23446 0.000127179 0.000368924 0.00000505567 0.000185529 0.0000035865 0.00018366 0.00000356841
0.1288 0.230801 0.00012619 0.000375122 0.00000509818 0.0001881 0.00000361131 0.000185677 0.00000358801
0.1387 0.225617 0.000124774 0.000358539 0.00000498406 0.000174577 0.00000347905 0.000172709 0.00000346044
0.1486 0.219814 0.000123171 0.000375329 0.00000509957 0.000183933 0.00000357103 0.000182825 0.00000356027
0.1585 0.213006 0.000121262 0.000364603 0.00000502628 0.000180767 0.00000354039 0.000179382 0.00000352682
0.1684 0.205382 0.000119087 0.000362026 0.00000500839 0.00017632 0.00000349647 0.000174451 0.00000347791
0.1783 0.197239 0.000116719 0.000369369 0.00000505892 0.000180964 0.00000354221 0.000179441 0.00000352728
0.1882 0.188487 0.000114118 0.000356866 0.00000497283 0.000175847 0.0000034919 0.000174877 0.00000348226
0.1981 0.179468 0.000111374 0.00035977 0.00000499298 0.000175021 0.00000348376 0.000173014 0.00000346375
0.208 0.170206 0.000108483 0.000354939 0.00000495947 0.000172041 0.00000345398 0.000170587 0.00000343939
0.2179 0.161901 0.000105821 0.000355059 0.00000496018 0.000172161 0.000003455 0.000170291 0.00000343621
0.2278 0.154054 0.00010324 0.000343781 0.00000488088 0.000171071 0.00000344424 0.000169755 0.00000343098
0.2377 0.147193 0.000100928 0.000333485 0.00000480745 0.000162407 0.00000335593 0.000160884 0.00000334018
0.2476 0.140548 0.0000986344 0.000334698 0.00000481643 0.000168116 0.00000341463 0.000166937 0.00000340264
0.2575 0.134363 0.0000964496 0.000324042 0.00000473927 0.00016064 0.00000333799 0.000159115 0.00000332212
0.2674 0.12898 0.0000945065 0.000311031 0.0000046433 0.000158157 0.00000331224 0.000157117 0.00000330133
0.2773 0.123874 0.0000926246 0.000316719 0.0000046856 0.00015919 0.00000332297 0.000157873 0.00000330921
0.2872 0.119012 0.0000907951 0.000303133 0.000004584 0.00015335 0.00000326129 0.000152239 0.00000324946
0.2971 0.114368 0.0000890123 0.000296375 0.00000453289 0.00014769 0.00000320085 0.000146789 0.00000319107
0.307 0.110146 0.0000873589 0.000292154 0.00000450056 0.000149143 0.00000321651 0.000147825 0.00000320227
0.3169 0.106226 0.000085795 0.000286971 0.00000446058 0.000143608 0.00000315642 0.000142291 0.00000314193
0.3268 0.102054 0.0000840979 0.000278047 0.00000439083 0.000143057 0.00000315041 0.000141464 0.00000313283
0.3367 0.0987191 0.0000827159 0.000267889 0.00000431016 0.000138985 0.00000310549 0.000137945 0.00000309385
0.3466 0.0953003 0.0000812746 0.000264711 0.00000428462 0.000139944 0.00000311605 0.000139113 0.00000310678
0.3565 0.0920682 0.0000798877 0.000252798 0.00000418722 0.000126502 0.00000296282 0.000125254 0.00000294817
0.3664 0.0891054 0.0000785946 0.000246157 0.00000413199 0.0001331 0.00000303917 0.000132546 0.00000303284
0.3763 0.0861337 0.0000772754 0.000244083 0.00000411461 0.000127834 0.00000297854 0.000126933 0.00000296804
0.3862 0.0835439 0.0000761073 0.000239103 0.00000407254 0.000121447 0.00000290313 0.000120892 0.0000028965
0.3961 0.0809348 0.0000749115 0.000228499 0.00000398129 0.000119236 0.00000287672 0.000118612 0.00000286918
0.406 0.0785205 0.0000737881 0.000219637 0.00000390347 0.000113904 0.00000281181 0.000113072 0.00000280153
0.4159 0.0761184 0.0000726526 0.000210283 0.00000381955 0.000112374 0.00000279282 0.000111819 0.00000278593
0.4258 0.073896 0.000071586 0.000206755 0.00000378746 0.000111548 0.00000278263 0.000110854 0.00000277396
0.4357 0.0715554 0.0000704447 0.000203924 0.00000376158 0.000111558 0.00000278288 0.000111004 0.00000277597
0.4456 0.0694928 0.0000694236 0.00019277 0.00000365742 0.000106283 0.00000271629 0.000105589 0.00000270742
0.4555 0.0674879 0.0000684166 0.000195341 0.00000368175 0.000104271 0.00000269047 0.000103993 0.00000268689
0.4654 0.0655716 0.0000674394 0.000181262 0.00000354666 0.0000999035 0.00000263361 0.0000990709 0.00000262262
0.4753 0.0637213 0.0000664824 0.000186127 0.00000359403 0.000101226 0.00000265103 0.000100533 0.00000264194
0.4852 0.0618716 0.0000655118 0.000169762 0.00000343252 0.0000928969 0.00000253965 0.0000923417 0.00000253205
0.4951 0.0601212 0.0000645799 0.000167692 0.00000341166 0.0000915847 0.00000252175 0.0000908215 0.00000251122
0.505 0.058573 0.0000637442 0.00016617 0.00000339619 0.0000917903 0.00000252454 0.0000913044 0.00000251785
0.5149 0.0567902 0.0000627679 0.00016548 0.00000338917 0.0000908925 0.00000251223 0.0000900598 0.0000025007
0.5248 0.0551076 0.0000618322 0.000158809 0.00000332008 0.0000905442 0.00000250739 0.0000898507 0.00000249778
0.5347 0.0537636 0.0000610746 0.000149394 0.00000322043 0.0000851403 0.00000243159 0.000084724 0.00000242564
0.5446 0.0522229 0.0000601944 0.000147229 0.00000319686 0.0000813829 0.00000237722 0.0000810362 0.00000237216
0.5545 0.0507425 0.0000593362 0.000143979 0.00000316151 0.000081945 0.00000238551 0.0000812513 0.00000237541
0.5644 0.0495231 0.0000586201 0.000145373 0.00000317683 0.0000794505 0.00000234901 0.0000790345 0.00000234286
0.5743 0.0480955 0.0000577703 0.000136288 0.00000307609 0.0000786248 0.00000233688 0.0000780699 0.00000232863
0.5842 0.0468175 0.0000569987 0.000137328 0.00000308778 0.0000771599 0.00000231492 0.0000768126 0.0000023097
0.5941 0.0454249 0.0000561457 0.000129706 0.00000300104 0.0000757805 0.00000229427 0.0000755024 0.00000229006
0.604 0.0442599 0.0000554224 0.000123176 0.00000292448 0.0000702219 0.0000022085 0.0000698747 0.00000220303
